customerID,Gender,SeniorCitizen,Partner,Dependents,Day,Year,Month,Age
7547-EKNFS,Male,No,Yes,No,23,1988,2,37
2279-AXJJK,Male,No,Yes,No,24,1990,4,35
6769-DYBQN,Male,No,No,No,7,1985,8,39
0909-SELIE,Male,No,Yes,No,30,1995,6,30
3417-TSCIC,Male,No,No,No,4,1985,12,39
1042-HFUCW,Female,No,No,Yes,7,1988,8,36
4439-JMPMT,Female,No,Yes,Yes,23,1991,1,34
6537-OTKMY,Male,No,No,No,23,2000,3,25
8999-EXMNO,Female,No,Yes,Yes,2,1997,7,28
6725-TPKJO,Male,No,No,No,14,2008,12,16
2446-BEGGB,Female,No,No,No,7,1983,9,41
7162-WPHPM,Male,No,Yes,Yes,2,2000,10,24
1599-MMYRQ,Male,No,Yes,Yes,4,2009,10,15
8821-KVZKQ,Female,No,Yes,Yes,20,2004,7,21
1496-GGSUK,Female,No,No,No,25,2001,7,24
6434-TTGJP,Male,No,Yes,Yes,18,2010,11,14
0042-JVWOJ,Male,No,No,No,25,2001,10,23
0130-SXOUN,Male,No,No,No,6,1988,1,37
2575-GFSOE,Female,No,Yes,Yes,26,2005,8,19
2330-PQGDQ,Male,No,Yes,Yes,8,2003,2,22
1452-UZOSF,Male,No,Yes,Yes,21,1987,9,37
2097-YVPKN,Male,No,No,No,12,1982,7,43
2842-JTCCU,Male,No,No,No,7,1989,6,36
8597-CTXVJ,Male,No,No,Yes,24,2001,7,24
6631-HMANX,Male,No,Yes,No,22,1988,10,36
9962-BFPDU,Female,No,Yes,Yes,3,1988,10,36
3296-SILRA,Female,No,Yes,No,18,1984,5,41
9681-OXGVC,Female,No,No,No,20,2003,2,22
6394-HHHZM,Male,No,No,No,13,1984,9,40
5995-LFTLE,Male,No,No,No,7,2008,7,17
5180-UCIIQ,Male,No,Yes,Yes,6,2004,10,20
1932-UEDCX,Male,No,Yes,No,28,1987,3,38
7153-OANIO,Male,No,No,No,15,2008,7,17
5188-HGMLP,Male,No,Yes,No,14,1991,8,33
0665-XHDJU,Male,No,Yes,No,13,1996,12,28
6521-YYTYI,Male,No,No,Yes,11,2003,8,21
8878-HMWBV,Male,No,No,No,28,1985,5,40
8265-HKSOW,Female,No,Yes,Yes,29,1986,8,38
3544-FBCAS,Female,No,Yes,Yes,27,2011,8,13
5331-RGMTT,Male,No,Yes,No,16,1986,11,38
4759-PXTAN,Female,No,Yes,No,9,2006,8,18
7054-DMVAS,Male,No,No,No,24,1997,6,28
3428-MMGUB,Male,No,No,No,27,1994,3,31
6549-BTYPG,Female,No,Yes,No,7,1982,11,42
7823-JSOAG,Male,No,No,No,12,1991,2,34
3705-RHRFR,Female,No,Yes,No,29,2007,7,17
9374-YOLBJ,Female,No,Yes,Yes,7,1984,8,40
9074-KGVOX,Male,No,Yes,Yes,14,1998,12,26
6128-DAFVY,Female,No,No,No,27,2004,10,20
9933-QRGTX,Female,No,Yes,No,7,1982,2,43
4476-OSWTN,Male,No,Yes,No,11,2007,5,18
3751-KTZEL,Female,No,No,No,30,1999,3,26
1977-STDKI,Female,No,No,No,25,2002,7,23
5066-GFJMM,Female,No,Yes,No,11,2011,5,14
2661-GKBTK,Male,No,Yes,Yes,7,2011,6,14
0458-HEUZG,Female,No,No,No,8,1988,11,36
7268-WNTCP,Male,No,Yes,Yes,21,2000,1,25
0824-VWDPO,Female,No,No,No,16,1999,4,26
8409-WQJUX,Female,No,No,No,8,1995,10,29
2578-JQPHZ,Male,No,No,No,2,1988,5,37
3278-FSIXX,Female,No,No,No,15,1991,8,33
5813-UECBU,Male,No,No,No,24,1994,2,31
0328-GRPMV,Female,No,No,No,1,2002,12,22
9746-UGFAC,Female,No,No,No,12,1989,7,36
2946-KIQSP,Female,No,No,No,24,1988,3,37
0625-AFOHS,Female,No,Yes,Yes,13,2004,11,20
6726-WEXXK,Male,No,Yes,No,5,1984,5,41
4636-OLWOE,Male,No,No,Yes,6,1993,3,32
4342-HENTK,Female,No,No,No,2,1991,10,33
4685-ERGHK,Male,No,No,No,15,2006,10,18
0885-HMGPY,Male,No,No,No,18,1985,4,40
5003-OKNNK,Female,No,Yes,Yes,8,1998,2,27
4195-SMMNX,Male,No,No,No,4,2006,2,19
7208-PSIHR,Female,No,Yes,No,30,1997,3,28
4012-ZTHBR,Female,No,Yes,Yes,8,1982,8,42
0489-WMEMG,Female,No,No,Yes,29,1986,2,39
7435-ZNUYY,Male,No,No,No,28,2007,8,17
1354-YZFNB,Male,No,Yes,Yes,4,1992,11,32
6956-SMUCM,Female,No,No,No,22,2002,6,23
2985-FMWYF,Female,No,No,No,29,1986,3,39
2812-ENYMO,Male,No,No,No,13,1998,9,26
2717-HVIZY,Female,No,No,Yes,20,2011,12,13
3223-WZWJM,Male,No,No,No,13,2010,4,15
3422-GALYP,Male,No,No,No,13,2004,3,21
9053-JZFKV,Male,No,No,No,22,2010,4,15
2530-ENDWQ,Female,No,Yes,No,21,2007,5,18
2890-WFBHU,Female,No,No,No,16,2000,4,25
0327-WFZSY,Male,No,Yes,Yes,1,1989,10,35
7977-HXJKU,Male,No,No,Yes,22,1996,5,29
6615-ZGEDR,Male,No,No,No,1,2011,2,14
7033-CLAMM,Female,No,Yes,Yes,16,1989,7,36
4023-RTIQM,Female,No,Yes,No,21,1987,5,38
0864-FVJNJ,Female,No,Yes,Yes,25,1999,2,26
7356-IWLFW,Male,No,Yes,Yes,23,2007,4,18
9541-PWTWO,Female,No,No,No,19,2005,5,20
3967-VQOGC,Female,No,Yes,Yes,23,1998,5,27
7872-RDDLZ,Female,No,No,No,25,1981,8,43
9250-WYPLL,Female,No,No,No,16,1988,1,37
6308-CQRBU,Female,No,Yes,No,1,2007,11,17
2754-XBHTB,Female,No,No,No,30,1982,6,43
1597-LHYNC,Female,No,No,No,26,2002,2,23
0186-CAERR,Male,No,No,No,26,1993,4,32
3043-SUDUA,Female,No,No,No,6,2009,8,15
5442-BHQNG,Female,No,No,No,2,1981,2,44
2169-RRLFW,Female,No,Yes,No,29,1994,4,31
5872-OEQNH,Female,No,No,No,6,1999,2,26
3162-KKZXO,Female,No,No,No,7,2010,2,15
7055-VKGDA,Male,No,No,No,21,2006,2,19
0754-UKWQP,Male,No,No,No,20,2008,9,16
8873-GLDMH,Female,No,No,No,5,1983,3,42
5696-JVVQY,Female,No,Yes,Yes,24,1996,3,29
8946-BFWSG,Male,No,Yes,Yes,27,1989,9,35
7493-TPUWZ,Male,No,No,No,3,2010,5,15
0547-HURJB,Male,No,No,Yes,22,1999,10,25
8904-OPDCK,Male,No,Yes,No,25,1990,7,35
8845-LWKGE,Female,No,Yes,Yes,29,2004,10,20
1577-HKTFG,Female,No,Yes,No,22,2002,11,22
8752-STIVR,Female,No,No,No,12,2000,9,24
0691-NIKRI,Female,No,No,No,16,1993,12,31
5022-JNQEQ,Female,No,Yes,Yes,27,1990,11,34
4558-FANTW,Female,No,Yes,Yes,23,1998,5,27
3249-VHRIP,Female,No,No,No,25,1999,1,26
3736-BLEPA,Male,No,No,No,25,2003,8,21
4701-LKOZD,Female,No,No,No,6,1986,8,38
6603-QWSPR,Female,No,No,No,25,1988,8,36
9921-QFQUL,Female,No,Yes,No,14,2007,9,17
1929-ZCBHE,Male,No,Yes,Yes,1,1984,11,40
4378-MYPGO,Male,No,Yes,Yes,22,1987,4,38
8651-ENBZX,Female,No,No,No,13,1985,1,40
4129-LYCOI,Female,No,No,Yes,12,1984,6,41
7798-JVXYM,Female,No,No,No,21,2002,2,23
8647-SDTWQ,Male,No,Yes,Yes,15,1980,5,45
2696-ECXKC,Female,No,Yes,Yes,9,1999,6,26
2081-KJSQF,Male,No,No,No,11,1980,2,45
7623-TRNQN,Male,No,No,Yes,17,1984,10,40
3323-CPBWR,Male,No,No,No,6,2002,4,23
9330-IJWIO,Female,No,No,No,28,1986,8,38
3384-CTMSF,Male,No,Yes,No,1,2012,11,12
0902-RFHOF,Male,No,No,No,8,1987,5,38
9286-DOJGF,Female,No,Yes,No,30,2001,4,24
6048-QBXKL,Female,No,No,No,5,1991,7,34
9661-MHUMO,Male,No,Yes,Yes,18,1991,3,34
7718-RXDGG,Male,No,Yes,No,29,1982,3,43
1025-FALIX,Female,No,No,No,24,2001,12,23
3451-VAWLI,Female,No,Yes,Yes,10,1983,5,42
3407-QGWLG,Male,No,No,Yes,2,2002,12,22
1842-EZJMK,Male,No,Yes,Yes,11,1982,3,43
2347-WKKAE,Male,No,Yes,No,22,1996,4,29
8735-DCXNF,Male,No,Yes,No,25,2008,4,17
3214-IYUUQ,Female,No,Yes,No,21,1980,5,45
1936-UAFEH,Female,No,No,No,13,2002,10,22
3587-PMCOY,Male,No,No,No,13,2003,8,21
8079-XRJRS,Male,No,Yes,No,11,1999,9,25
1027-LKKQQ,Female,No,Yes,Yes,13,1988,6,37
7148-XZPHA,Male,No,Yes,Yes,25,1985,2,40
8073-IJDCM,Female,No,No,No,6,2005,2,20
5309-TAIKL,Female,No,No,No,22,1983,8,41
6856-RAURS,Female,No,No,No,17,1981,10,43
8778-LMWTJ,Female,No,No,No,18,2002,10,22
9717-IOAAF,Male,No,No,Yes,12,1998,6,27
8884-ADFVN,Male,No,Yes,No,2,1992,12,32
2845-KDHVX,Female,No,Yes,No,15,1989,9,35
0848-SOMKO,Male,No,No,No,1,1996,7,29
2720-WGKHP,Male,No,No,No,24,2010,7,15
6734-FQAJX,Male,No,No,No,10,1996,8,28
2869-ADAWR,Female,No,No,No,17,2010,3,15
1535-VTJOQ,Female,No,No,No,14,2000,8,24
6368-TZZDT,Male,No,Yes,Yes,8,1991,5,34
0943-ZQPXH,Male,No,Yes,Yes,21,1980,7,45
1293-BSEUN,Female,No,Yes,Yes,17,2006,1,19
9894-EZEWG,Female,No,No,No,22,2001,2,24
1302-TPUBN,Male,No,No,No,17,2008,10,16
7851-FLGGQ,Male,No,No,No,8,2000,8,24
0637-UBJRP,Male,No,Yes,Yes,5,1985,10,39
0940-OUQEC,Male,No,No,No,24,2006,12,18
2378-VTKDH,Male,No,Yes,No,20,2008,1,17
0927-CNGRH,Male,No,No,Yes,3,1997,7,28
8608-OZTLB,Male,No,Yes,Yes,6,1999,10,25
2335-GSODA,Male,No,No,Yes,3,1987,5,38
1952-DVVSW,Female,No,Yes,No,4,2001,1,24
0702-PGIBZ,Male,No,No,Yes,24,2002,4,23
6656-GULJQ,Male,No,Yes,Yes,30,1996,8,28
9853-JFZDU,Female,No,Yes,No,17,2006,9,18
1963-VAUKV,Female,No,No,No,29,1985,3,40
3777-XROBG,Female,No,Yes,Yes,11,1999,5,26
6994-FGRHH,Male,No,Yes,Yes,14,2006,10,18
4000-VGMQP,Male,No,Yes,Yes,21,1988,4,37
3999-WRNGR,Female,No,Yes,Yes,10,1990,8,34
3466-RITXD,Male,No,No,No,8,1987,4,38
2680-XKKNJ,Female,No,No,No,16,1990,11,34
3058-HJCUY,Male,No,Yes,Yes,13,1991,8,33
2974-GGUXS,Female,No,Yes,No,23,1995,11,29
7994-XIRTR,Male,No,No,No,8,2012,9,12
3259-FDWOY,Male,No,Yes,Yes,3,1988,9,36
2101-RANCD,Female,No,No,No,18,1981,3,44
7921-BEPCI,Female,No,No,No,17,2011,9,13
0807-ZABDG,Female,No,No,Yes,23,2010,8,14
8510-TMWYB,Female,No,Yes,Yes,1,1991,12,33
3258-ZKPAI,Male,No,Yes,Yes,10,1981,2,44
1428-IEDPR,Male,No,No,No,26,1990,11,34
5298-GSTLM,Female,No,No,No,8,1981,4,44
4450-YOOHP,Female,No,No,No,18,1985,7,40
6728-CZFEI,Female,No,No,No,15,1992,10,32
5748-RNCJT,Male,No,No,No,3,1988,12,36
3653-NCRDJ,Male,No,Yes,Yes,1,2012,2,13
6121-TNHBO,Female,No,No,No,27,1984,1,41
5119-NZPTV,Male,No,Yes,No,28,2005,9,19
6519-ZHPXP,Female,No,Yes,Yes,10,2009,10,15
7739-LAXOG,Female,No,Yes,Yes,11,1990,7,35
3472-QPRCH,Male,No,Yes,Yes,23,1986,11,38
8224-UAXBZ,Female,No,Yes,No,8,2001,1,24
9610-WCESF,Male,No,No,No,26,1988,9,36
9776-CLUJA,Female,No,Yes,No,27,2006,10,18
2486-WYVVE,Male,No,Yes,No,3,2012,9,12
3865-ZYKAD,Male,No,Yes,No,20,1991,7,34
1422-DGUBX,Male,No,Yes,No,10,2003,7,22
2999-AANRQ,Female,No,No,No,1,1982,1,43
8668-KNZTI,Male,No,No,No,3,1987,1,38
0480-KYJVA,Female,No,Yes,Yes,6,1987,4,38
6034-ZRYCV,Female,No,Yes,No,16,2010,7,15
9746-YKGXB,Male,No,Yes,Yes,15,1995,3,30
3926-YZVVX,Female,No,No,No,8,1996,5,29
6000-UKLWI,Male,No,No,No,11,1988,8,36
2079-FBMZK,Female,No,No,No,30,1992,10,32
6332-FBZRI,Male,No,Yes,Yes,28,1980,4,45
2096-XOTMO,Female,No,Yes,Yes,23,2008,7,17
3266-FTKHB,Male,No,No,No,3,1992,11,32
8221-EQDGL,Male,No,Yes,No,18,1987,11,37
2346-LOCWC,Female,No,Yes,Yes,14,1987,5,38
6608-QQLVK,Male,No,No,No,25,2006,2,19
0298-XACET,Male,No,Yes,Yes,16,2002,6,23
7560-QJAVJ,Female,No,No,No,9,1992,11,32
2995-YWTCD,Female,No,Yes,Yes,11,1981,6,44
3551-HUAZH,Male,No,No,No,30,1981,10,43
9137-UIYPG,Female,No,Yes,Yes,28,1986,8,38
2809-ZMYOQ,Female,No,No,No,22,2004,8,20
5084-OOVCJ,Female,No,Yes,Yes,19,2007,6,18
0254-WWRKD,Female,No,Yes,Yes,1,1982,4,43
7727-SHVZV,Female,No,No,No,11,2007,5,18
6302-JGYRJ,Male,No,No,Yes,8,2005,8,19
5339-PXDVH,Male,No,No,No,17,2003,1,22
2205-LPVGL,Male,No,Yes,Yes,13,1991,5,34
8782-NUUOL,Male,No,No,No,23,1986,9,38
3685-YLCMQ,Male,No,No,No,8,2010,4,15
7601-WFVZV,Male,No,No,No,17,1996,4,29
4609-KNNWG,Female,No,Yes,Yes,4,1987,4,38
4868-AADLV,Male,No,Yes,Yes,22,1999,7,26
9529-OFXHY,Male,No,No,No,27,1995,7,30
8634-MPHTR,Male,No,Yes,No,2,1994,10,30
2669-QVCRG,Female,No,No,No,25,1989,3,36
2478-EEWWM,Male,No,Yes,No,25,1996,6,29
9174-IHETN,Female,No,No,Yes,7,1981,10,43
2233-TXSIU,Male,No,Yes,Yes,17,1994,4,31
9644-UMGQA,Male,No,Yes,Yes,16,1987,5,38
3256-EZDBI,Male,No,Yes,No,6,1987,3,38
8761-NSOBC,Male,No,No,No,5,1983,10,41
0419-YAAPX,Male,No,Yes,No,18,2003,1,22
8413-VONUO,Male,No,No,No,24,2008,5,17
0872-CASZJ,Male,No,Yes,No,1,1982,9,42
4726-DLWQN,Male,No,No,No,21,2007,11,17
8164-OCKUJ,Female,No,Yes,Yes,4,2005,12,19
3094-JOJAI,Male,No,No,No,8,1983,2,42
9494-MRNYX,Male,No,No,No,8,1993,7,32
2599-CZABP,Male,No,Yes,No,17,2008,12,16
7945-PRBVF,Male,No,No,No,4,2012,12,12
4544-RXFMG,Male,No,Yes,Yes,7,1996,6,29
0859-YGKFW,Male,No,Yes,Yes,5,1990,7,35
1150-FTQGN,Female,No,Yes,Yes,6,2008,9,16
9223-UCPVT,Female,No,No,No,25,2008,7,17
7196-LIWRH,Female,No,No,No,3,1982,10,42
5448-VWNAM,Female,No,No,Yes,8,2001,7,24
1177-XZBJL,Male,No,Yes,Yes,1,2004,10,20
3518-FSTWG,Male,No,Yes,No,10,1987,6,38
9330-VOFSZ,Female,No,Yes,No,26,1991,11,33
4351-QLCSU,Female,No,No,No,6,1995,12,29
0939-EREMR,Female,No,No,Yes,11,1991,7,34
9389-ACWBI,Female,No,Yes,Yes,1,1980,12,44
5419-JPRRN,Male,No,No,No,3,2000,4,25
3644-QXEHN,Male,No,Yes,Yes,19,2006,9,18
2911-IJORQ,Male,No,No,No,7,1989,12,35
5921-NGYRH,Male,No,Yes,No,17,1984,7,41
2100-BDNSN,Female,No,Yes,No,11,1985,12,39
5998-DZLYR,Female,No,Yes,No,20,1994,6,31
0488-GSLFR,Female,No,No,No,11,2002,12,22
9318-NKNFC,Male,No,No,No,15,1982,6,43
3985-HOYPM,Male,No,No,No,15,1982,4,43
9728-FTTVZ,Female,No,No,No,18,2009,7,16
9548-LERKT,Male,No,Yes,No,7,1981,1,44
6576-FBXOJ,Male,No,Yes,No,6,2001,4,24
4310-KEDTB,Female,No,No,Yes,4,1988,10,36
7254-IQWOZ,Male,No,No,No,24,1986,5,39
2474-BRUCM,Male,No,Yes,No,1,1993,12,31
4062-HBMOS,Male,No,No,No,22,2004,6,21
0742-NXBGR,Female,No,No,No,12,2006,9,18
2676-ISHSF,Male,No,No,No,11,2010,9,14
9236-NDUCW,Female,No,No,No,26,2011,7,14
4753-PADAS,Female,No,Yes,No,21,2001,11,23
6103-QCKFX,Female,No,Yes,Yes,19,1992,12,32
7781-EWARA,Male,No,Yes,Yes,2,1980,8,44
6110-OHIHY,Male,No,No,No,3,1986,2,39
7018-FPXHH,Male,No,Yes,Yes,13,1994,6,31
5889-LFOLL,Female,No,No,No,30,1980,8,44
5708-EVONK,Female,No,Yes,Yes,29,2004,1,21
8708-XPXHZ,Female,No,Yes,Yes,5,1990,9,34
0616-ATFGB,Male,No,Yes,No,15,2006,4,19
0572-ZJKLT,Female,No,Yes,Yes,24,1991,2,34
5135-RDDQL,Female,No,Yes,Yes,27,1992,2,33
1353-LJWEM,Male,No,No,No,4,2006,8,18
1794-SWWKL,Male,No,Yes,Yes,4,1986,10,38
6166-YIPFO,Male,No,Yes,No,17,2006,10,18
7016-BPGEU,Female,No,No,No,5,1982,1,43
6876-ADESB,Male,No,No,Yes,16,1984,4,41
9332-GYWLO,Female,No,Yes,Yes,10,2011,10,13
1963-SVUCV,Male,No,No,No,18,2008,11,16
4184-VODJZ,Male,No,Yes,Yes,6,2004,12,20
0220-EBGCE,Male,No,No,No,11,1997,3,28
1092-WPIVQ,Female,No,Yes,Yes,27,1998,8,26
7233-IOQNP,Female,No,Yes,No,10,1995,12,29
2834-JKOOW,Female,No,No,No,19,2003,6,22
2754-VDLTR,Male,No,No,Yes,30,1994,11,30
2400-FEQME,Male,No,Yes,Yes,10,2005,7,20
3190-XFANI,Male,No,No,Yes,12,2011,2,14
7551-DACSP,Male,No,Yes,Yes,5,1988,5,37
4957-SREEC,Male,No,Yes,Yes,5,2001,8,23
7235-NXZCP,Male,No,No,No,14,1992,6,33
0230-UBYPQ,Male,No,Yes,No,11,1982,5,43
4923-ADWXJ,Female,No,No,No,28,1985,3,40
1763-KUAAW,Female,No,No,No,24,1990,12,34
1104-TNLZA,Male,No,Yes,No,20,1999,9,25
5195-KPUNQ,Female,No,No,No,9,1998,2,27
0520-FDVVT,Male,No,No,No,14,1997,6,28
3439-GVUSX,Male,No,No,No,9,2003,10,21
1444-VVSGW,Male,No,Yes,No,8,1992,11,32
5712-PTIWW,Male,No,No,No,29,1996,4,29
5949-HGVJL,Female,No,Yes,No,15,1992,12,32
5203-XEHAX,Female,No,No,No,10,1982,8,42
1635-HDGFT,Female,No,No,Yes,27,1990,9,34
3315-TOTBP,Male,No,No,No,11,2001,5,24
8050-XGRVL,Female,No,Yes,Yes,17,1995,3,30
6661-HBGWL,Female,No,No,No,6,2005,4,20
1518-VOWAV,Female,No,No,No,8,1993,8,31
9828-QHFBK,Male,No,No,No,8,1987,9,37
3908-MKIMJ,Male,No,Yes,No,28,2004,6,21
5012-YSPJJ,Male,No,Yes,Yes,30,2008,1,17
5909-ECHUI,Female,No,No,No,13,1985,9,39
1309-BXVOQ,Male,No,Yes,No,30,1988,9,36
6728-VOIFY,Female,No,Yes,No,12,1984,4,41
9317-WZPGV,Female,No,No,No,9,1984,5,41
4891-NLUBA,Female,No,Yes,Yes,7,1998,5,27
2856-HYAPG,Female,No,No,No,1,2003,12,21
8969-PRHFK,Male,No,No,No,17,1993,11,31
0661-KQHNK,Female,No,Yes,Yes,8,1995,7,30
8709-KRDVL,Female,No,No,No,16,2002,3,23
4488-PSYCG,Male,No,No,No,17,2008,4,17
1427-VERSM,Female,No,Yes,No,1,1995,5,30
9801-NOSHQ,Male,No,No,Yes,12,2012,7,13
6339-YPSAH,Male,No,No,No,22,2006,9,18
3621-CEOVK,Female,No,Yes,No,25,1980,3,45
6906-ANDWJ,Male,No,Yes,Yes,28,2002,3,23
2159-TURXX,Male,No,No,No,14,2002,3,23
1548-FEHVL,Male,No,Yes,No,27,2004,9,20
3795-CAWEX,Male,No,Yes,Yes,9,1994,6,31
6215-NQCPY,Male,No,No,No,26,1991,5,34
5647-URDKA,Male,No,Yes,Yes,14,1999,3,26
2229-DPMBI,Female,No,Yes,Yes,9,2004,8,20
9626-WEQRM,Female,No,No,No,16,1991,11,33
2188-SXWVT,Female,No,No,No,1,2006,6,19
6258-PVZWJ,Male,No,Yes,No,11,1988,12,36
1094-BKOSX,Female,No,Yes,Yes,28,1999,4,26
6969-MVBAI,Female,No,No,No,30,1997,12,27
2978-XXSOG,Female,No,No,No,16,1983,10,41
2342-CKIAO,Female,No,No,No,26,2002,5,23
6953-PBDIN,Male,No,Yes,No,27,1993,3,32
3898-BSJYF,Female,No,No,Yes,24,2006,5,19
3938-YFPXD,Male,No,No,No,18,1993,11,31
7696-AMHOD,Female,No,Yes,Yes,22,1999,3,26
2453-SAFNS,Female,No,No,No,24,1980,9,44
9558-IHEZX,Female,No,No,No,19,1993,8,31
9617-UDPEU,Female,No,No,No,25,1996,10,28
6340-DACFT,Female,No,Yes,Yes,25,1982,5,43
4955-VCWBI,Female,No,Yes,Yes,24,2005,11,19
6813-GZQCG,Female,No,Yes,Yes,20,1981,10,43
7426-GSWPO,Male,No,No,No,24,1997,12,27
3389-KTRXV,Female,No,Yes,Yes,22,1993,1,32
3118-UHVVQ,Female,No,Yes,No,29,2009,9,15
1031-IIDEO,Female,No,No,No,4,1996,10,28
5832-XKAES,Male,No,No,No,16,1980,5,45
3205-MXZRA,Male,No,No,No,17,1999,2,26
4701-AHWMW,Male,No,Yes,No,27,1996,6,29
8317-BVKSO,Male,No,No,No,14,1994,9,30
5702-KVQRD,Male,No,Yes,No,9,2009,8,15
0083-PIVIK,Male,No,No,No,28,2012,8,12
9210-IAHGH,Female,No,No,No,17,1992,3,33
6169-PGNCD,Female,No,No,No,1,1983,4,42
0023-XUOPT,Female,No,Yes,No,4,2012,10,12
4592-IWTJI,Female,No,Yes,Yes,11,1983,12,41
4909-JOUPP,Male,No,Yes,No,27,1997,10,27
4657-FWVFY,Female,No,Yes,Yes,2,1993,12,31
2257-BOVXD,Male,No,Yes,No,9,2012,5,13
7729-JTEEC,Male,No,Yes,Yes,16,2010,8,14
7632-MNYOY,Male,No,No,No,25,1982,7,43
6518-LGAOV,Female,No,Yes,No,3,2009,7,16
7242-QZLXF,Male,No,No,Yes,2,2003,3,22
4576-CSAJH,Male,No,No,No,15,2003,1,22
1000-AJSLD,Male,No,No,No,25,1990,1,35
9696-RMYBA,Male,No,No,No,26,2005,10,19
8690-UPCZI,Male,No,Yes,Yes,7,1992,5,33
1062-LHZOD,Male,No,Yes,Yes,24,2004,11,20
9770-LXDBK,Female,No,No,No,18,1984,3,41
4086-WITJG,Male,No,Yes,Yes,27,1982,4,43
8344-WFMFH,Male,No,No,Yes,6,1988,8,36
9600-NAXZN,Male,No,No,No,25,2002,5,23
8822-KNBHV,Female,No,No,No,15,2008,2,17
8404-FYDIB,Male,No,No,No,19,1980,1,45
2791-SFVEW,Female,No,No,No,23,1996,3,29
6457-USBER,Male,No,No,No,21,2012,8,12
6762-NSODU,Female,No,Yes,Yes,28,2006,7,18
4662-EKDPQ,Male,No,No,No,25,2008,5,17
9248-OJYKK,Male,No,No,No,19,1996,5,29
9888-ZCUMM,Male,No,Yes,Yes,4,1983,10,41
3398-FSHON,Female,No,No,No,29,1986,6,39
3319-DWOEP,Male,No,Yes,No,11,1994,9,30
1074-WVEVG,Female,No,Yes,No,21,1989,3,36
9979-RGMZT,Female,No,No,No,10,1997,11,27
6437-UDQJM,Female,No,Yes,No,7,2000,3,25
1226-IENZN,Male,No,No,No,8,2011,3,14
2108-GLPQB,Male,No,Yes,No,2,1995,2,30
9259-PACGQ,Female,No,Yes,No,1,1991,11,33
4415-IJZTP,Female,No,No,No,5,1984,4,41
1465-VINDH,Female,No,Yes,Yes,24,1994,2,31
5474-LAMUQ,Male,No,Yes,No,2,1991,4,34
3468-DRVQJ,Female,No,Yes,Yes,8,1996,5,29
1122-YJBCS,Male,No,Yes,No,30,1988,8,36
4990-ALDGW,Male,No,No,No,28,1982,1,43
4816-OKWNX,Male,No,Yes,Yes,22,2002,6,23
3315-IKYZQ,Male,No,Yes,Yes,21,2012,10,12
2810-FTLEM,Female,No,No,No,8,2008,3,17
4747-LCAQL,Male,No,No,No,8,2007,11,17
3411-WLRSQ,Female,No,Yes,No,22,1988,9,36
0898-XCGTF,Male,No,Yes,No,1,2008,6,17
8006-PYCSW,Female,No,No,No,23,1995,6,30
8249-THVEC,Male,No,Yes,Yes,27,2001,8,23
8722-PRFDV,Female,No,Yes,Yes,18,2012,12,12
2164-SOQXL,Female,No,Yes,Yes,24,1980,4,45
4020-KIUDI,Male,No,Yes,Yes,7,2007,9,17
5850-BDWCY,Female,No,No,No,21,2006,9,18
2038-YSEZE,Female,No,No,No,25,1993,12,31
0827-ITJPH,Male,No,No,No,14,2009,10,15
8799-OXZMD,Female,No,No,No,24,1993,11,31
1925-TIBLE,Female,No,Yes,No,3,1985,2,40
1705-GUHPV,Female,No,No,No,7,1985,1,40
4779-ZGICK,Male,No,Yes,Yes,3,2011,4,14
0048-PIHNL,Female,No,Yes,No,28,1981,2,44
0818-OCPZO,Male,No,No,No,14,1980,2,45
3967-KXAPS,Male,No,Yes,No,19,2005,4,20
1447-GIQMR,Male,No,Yes,No,29,2009,7,15
3704-IEAXF,Female,No,Yes,Yes,2,1989,5,36
6810-VCAEX,Female,No,No,No,16,1994,10,30
0674-EYYZV,Female,No,No,No,19,2004,6,21
4480-MBMLB,Female,No,No,No,14,2004,7,21
1395-OFUWC,Male,No,Yes,Yes,6,2011,8,13
0822-QGCXA,Female,No,Yes,No,19,1988,2,37
0872-NXJYS,Female,No,No,No,27,1994,4,31
2832-KJCRD,Female,No,No,No,17,1989,8,35
3588-WSTTJ,Female,No,No,No,25,1980,11,44
4075-WKNIU,Female,No,Yes,Yes,30,2012,5,13
5090-EMGTC,Female,No,Yes,No,28,2002,11,22
2346-CZYIL,Male,No,No,No,1,1995,2,30
3798-EPWRR,Female,No,No,No,3,2000,12,24
6258-NGCNG,Male,No,No,No,19,2008,11,16
4186-ZBUEW,Female,No,No,No,5,1998,3,27
5274-XHAKY,Female,No,Yes,Yes,1,2005,12,19
1442-BQPVU,Female,No,No,No,16,2010,12,14
3978-YNKDD,Male,No,No,Yes,26,2001,4,24
4940-KHCWD,Female,No,Yes,No,6,2006,10,18
9412-ARGBX,Female,No,No,Yes,22,2003,6,22
1389-CXMLU,Male,No,No,No,29,1985,9,39
9589-ABEPT,Male,No,Yes,No,10,1998,10,26
9388-ZEYVT,Male,No,No,No,6,2011,2,14
0305-SQECB,Female,No,No,Yes,16,1981,10,43
7605-SNLQG,Female,No,Yes,No,23,1981,12,43
4670-TABXH,Male,No,Yes,No,22,2009,9,15
5561-NWEVX,Female,No,Yes,No,6,1999,2,26
0064-SUDOG,Female,No,Yes,Yes,13,1980,4,45
8561-NMTBD,Female,No,Yes,Yes,10,1992,7,33
5161-XEUVX,Male,No,Yes,No,8,1989,3,36
8292-FRFZQ,Female,No,No,No,23,1989,2,36
